%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold log__routing_K neg_kge        
24       I1         1.771281175    2.152574619    3.655579597    0.217349812    0.5912584852   5.002589404    2.369755719    2.598009624    -0.1312413158  1.10270696     
25       I1         0.5405389815   1.163132893    3.39532452     0.5146591661   0.2183877448   4.359482509    3.4632993      1.56211718     0.8738520004   0.6356465353   
26       I1         1.749238512    2.085767437    3.044128049    0.7974454449   0.0202472069   0.2658313869   1.622142185    2.342843026    0.4183691122   0.3259142323   
27       I1         1.910222725    2.343000912    4.385810799    0.5209092171   0.9181502093   3.295380328    3.156593598    2.60285171     -0.2682026754  0.9927891004   
28       I1         1.630208966    1.327161093    3.239729348    0.8073782172   0.3825561817   6.581371864    3.230032266    1.838588672    0.9415600852   0.8734159817   
29       I1         1.323262714    1.967639135    2.654786181    0.5888760907   0.01450288372  2.796858207    1.322500014    1.715141004    -0.05362138171 0.6623105971   
30       I1         1.387476395    1.942919303    3.556788171    0.7386928392   0.4709062678   7.073311939    2.127179725    1.8858537      0.06175191386  0.7046424587   
31       I1         1.497551585    2.014978683    3.026651672    0.949850622    0.8481798991   4.691825391    1.192543659    2.944211034    0.3082678198   0.5360510799   
32       I1         1.898912245    2.451447862    2.610208957    0.5327328235   0.3368864109   7.427433249    3.091278636    2.792534057    0.8290657198   0.9970272195   
33       I1         1.464272455    1.682658681    3.409354918    0.1959069276   0.5544735924   5.842297847    1.857330859    2.290889153    0.8631666059   0.9019340444   
34       I1         0.750449124    1.749507082    4.478365765    0.8580020919   0.05804388927  3.242695856    3.239999224    2.557998548    -0.2493684223  0.7343271237   
35       I1         0.7117369792   2.209231162    2.766611993    0.8315033959   0.5753240014   1.724995369    3.217602306    1.731757449    0.3300959522   0.5274001907   
36       I1         1.280693964    2.614324739    4.453154615    0.2612767029   0.8056751453   1.39817282     1.669623209    1.359461855    0.11031589     0.46356244     
37       I1         0.6319291476   2.506003395    3.631972749    0.2840264418   0.5019211353   7.393651079    1.886774861    1.978657689    -0.8208565188  0.6534188606   
38       I1         1.293213112    1.224759496    4.126820906    0.4808505761   0.8883612712   9.566788489    2.030036401    2.862690276    0.7884600047   0.6246038734   
39       I1         0.3355633099   1.919688301    4.075871714    0.2769810949   0.5510643014   8.796494637    3.016951563    2.497113373    0.1546866607   0.4516868508   
40       I1         1.330620213    1.793080032    3.42561734     0.09902767284  0.3613541698   9.776148407    2.466265489    1.646602439    0.6216193772   0.9571468152   
41       I1         0.6141995046   2.389903838    2.517908039    0.6169280782   0.3414622524   6.366329451    2.617147676    2.829696184    -0.665372179   0.4338906113   
42       I1         1.149262703    2.357674334    2.568326192    0.5822604601   0.06154652329  5.606839782    1.557789656    1.415632858    -0.3982805622  0.4002455013   
43       I1         1.668035661    1.604534193    3.750492283    0.6439829026   0.9455688395   7.928094173    2.630282138    2.385947396    0.2529168315   0.8984560027   
44       I1         0.3428379557   1.847479596    3.122012242    0.9884591002   0.8757510767   6.790676587    3.420496642    2.583398992    -0.3161020339  2.481691027    
45       I1         1.853645615    1.373503888    2.822218806    0.3521041237   0.6711742736   7.860261202    3.386731765    1.819449405    -0.731468413   0.8908564085   
46       I1         0.5149777703   2.626616406    2.63633544     0.2955854276   0.1531534745   4.936652069    2.052768736    1.874995535    -0.9098927775  0.517440824    
47       I1         0.9294416391   1.107859401    4.054003948    0.2227157457   0.1267405837   3.84481336     2.416570064    2.883009095    -0.6793532971  0.6210765777   
48       I1         0.6216393137   2.499987905    3.278778149    0.3718642419   0.9554539488   5.705490445    2.728509133    2.022641816    0.04549729501  0.619384247    
49       I1         0.326611012    1.584203397    3.619972848    0.2339020498   0.1419592755   2.46863673     1.076624096    1.100411607    0.5300758283   0.3931328139   
50       I1         1.924432175    2.318925935    4.417192063    0.8681825689   0.9145586888   4.728388251    2.159048172    2.660846876    -0.4484045901  0.7287961616   
51       I1         1.478389462    1.413229567    3.294143353    0.5854851737   0.9560722305   4.540652858    1.51539879     2.090098437    0.7632529959   0.5316626932   
52       I1         0.9723733239   1.723872528    3.837321156    0.2147362467   0.6257103703   2.919820596    3.132106181    2.811291014    0.3540714493   0.6544819256   
53       I1         0.8821798522   1.702193035    3.161199709    0.4189936291   0.8399781579   8.89327451     2.291507961    2.640045729    0.896290918    0.692577518    
54       I1         0.4245520053   1.361384978    4.011008415    0.08766672647  0.2548298908   2.320547786    1.646961503    2.437627133    -0.9207260133  0.5346693892   
55       I1         1.87357065     2.007925509    3.448172915    0.8862005328   0.6658387523   9.11421837     1.278774894    1.782937442    0.1475979792   0.6087293658   
56       I1         1.615738806    1.959262515    4.145300529    0.3293674977   0.3072631867   8.445035646    1.06137196     2.392019139    -0.8362398428  1.727875637    
57       I1         1.112238945    2.668124379    3.222304965    0.07700316282  0.7930541209   4.188251874    3.073056107    1.94291818     -0.8951686568  0.8758061642   
58       I1         0.3196891923   1.185621855    4.187532481    0.9177468062   0.1369696217   7.556041401    1.94753824     2.222507245    -0.3682675131  1.250818275    
59       I1         0.7405778344   1.664404193    3.877114796    0.2681338213   0.3268439017   7.517247668    1.098534421    2.447807951    -0.4216008069  0.8768389686   
60       I1         1.02088661     1.886373824    4.260009646    0.1046475444   0.2249136607   2.745035188    1.528022256    2.927798441    -0.1464763786  0.8000527656   
61       I1         1.73112323     1.445530588    3.624950022    0.617714539    0.7141551185   7.31854531     2.186557027    2.966569797    -0.2919008558  0.9217312816   
62       I1         0.5688303017   1.977115245    4.336244821    0.3100129122   0.676343048    6.638751157    1.764824294    2.851150526    -0.3082750511  0.475191375    
63       I1         1.657882582    2.429422706    4.357984449    0.5638364349   0.2931487373   7.366692812    2.763191849    2.03056785     -0.3829862052  0.6516042425   
64       I1         1.511211025    2.640566316    2.553667634    0.551155623    0.2130497318   5.154428555    1.455073717    1.702645265    -0.3782508807  0.8675958738   
65       I1         1.428796657    2.093133211    4.172514511    0.7495471175   0.70896935     6.251763132    2.275823257    2.265081519    0.6419535811   0.6431633944   
66       I1         1.419750923    1.028271672    2.571287427    0.6891905616   0.4883536824   2.998884002    1.685179173    2.748808827    0.4838406779   0.3085323472   
67       I1         1.943173811    1.625971422    2.83204905     0.595768273    0.8448070479   0.7093392765   1.904653541    2.737728065    0.4528827645   0.4259193195   
68       I1         1.960481221    2.305676635    4.464930667    0.9442640393   0.4980782255   4.87901256     2.377638508    1.903446706    0.3794369204   0.8806881137   
69       I1         0.8338031471   2.462591002    3.074430617    0.4037020077   0.2851291717   3.110961491    1.117540016    1.496446182    0.01927118562  0.557064759    
70       I1         0.6855942515   1.128098203    4.081349423    0.8663153199   0.5252304942   8.552060966    1.389500424    2.307123039    0.4742314741   0.3718198281   
71       I1         1.122030833    2.407561628    4.390373804    0.1431957361   0.3286958889   3.8669091      1.870636091    1.42292224     -0.8749536589  0.6399751209   
72       I1         0.553361954    1.831029792    2.970168461    0.7065451786   0.320789198    3.14755921     2.268349657    1.651009958    -0.3561805945  0.6184835489   
73       I1         1.049861075    2.299507961    2.625546715    0.7643641493   0.799860378    1.450095686    2.532528402    2.519162537    -0.1805586802  0.2983912754   
74       I1         1.311619337    2.129130358    3.432439771    0.2856764246   0.9658664552   2.162021918    2.994583751    1.400930832    -0.1743758834  0.8659682382   
75       I1         0.7175991738   2.553750709    3.536263838    0.07026284222  0.4379601099   3.583289689    2.084853484    2.182400161    0.7076809434   0.7987973902   
76       I1         0.3665247071   1.598521984    2.538179608    0.8782930763   0.9486573197   9.991714094    1.584984229    1.255813986    -0.1988495462  2.029317694    
77       I1         1.226553525    1.001664257    2.724693147    0.05053750021  0.6205541782   3.510819458    3.28990503     2.679877264    -0.4027113958  0.5296569438   
78       I1         1.130394371    2.488288281    4.068925653    0.2064273717   0.9710181614   0.610352996    3.343020981    2.954940469    0.3186856942   0.944943398    
79       I1         0.4016286348   2.695719894    3.487997143    0.6860621967   0.9391876196   8.042952388    1.463704901    1.824209946    -0.798999223   0.6968936284   
80       I1         1.871245481    1.732326328    4.223294394    0.7759797059   0.4663169356   9.21027408     3.109061162    1.233358189    -0.8450636577  0.8484715789   
81       I1         0.6553529962   1.513949634    4.251197975    0.3084367129   0.3741970611   1.285742782    3.14079486     2.360097833    0.3874012286   0.3625648535   
82       I1         1.060029389    1.157943759    3.501041045    0.6915519842   0.2024594346   9.372141183    1.244573648    2.31794259     0.5199986261   0.43324732     
83       I1         0.9614019113   1.457003444    4.049628781    0.06617458841  0.9851536558   5.978678452    1.290537531    2.729058726    0.7499216936   0.5119144774   
84       I1         0.7944527712   2.675928452    2.591971168    0.01798505188  0.2796770395   4.333426039    2.56921467     1.690126468    0.9786169096   0.810716646    
85       I1         1.681532474    1.527252954    3.200341316    0.382103955    0.1210128828   0.5099906425   1.787044704    2.011622958    0.5844859061   0.5892779222   
86       I1         1.266772467    1.271565045    3.64413611     0.4610007422   0.7229535531   3.635699302    1.932478028    1.1715592      -0.7798352057  0.5923085896   
87       I1         0.7647534265   1.347875166    4.244123627    0.784987453    0.5659573334   8.731779812    2.410994495    1.132383706    0.03871476879  0.445310205    
88       I1         1.562283398    2.239934853    3.787971582    0.3745767377   0.3176662589   2.198446692    2.982508151    2.83581464     -0.3431669847  0.7985334662   
89       I1         1.272207432    2.103798969    3.908262726    0.4982750828   0.1170697451   8.936209867    1.596636268    1.636825673    -0.7431881437  0.545445989    
90       I1         1.247219238    1.43732954     3.574314535    0.5177268601   0.1802341327   8.1829479      3.454779949    2.160041312    0.7798784874   0.7604457803   
91       I1         0.9170691111   1.097353254    3.888234681    0.1590168536   0.1980706214   3.172767327    1.760686845    2.932546247    -0.70755506    0.5860146802   
92       I1         0.8594859709   1.56709405     3.763815005    0.6088469602   0.5163311147   5.557819973    1.537824066    2.702510673    0.2797102277   0.4093821116   
93       I1         0.8516816416   2.223409274    3.994306987    0.651920224    0.6491970592   5.677937282    1.18308511     2.078264597    -0.9518850166  0.9249504172   
94       I1         0.9691902626   1.111207504    4.136342117    0.4330385135   0.8574453403   4.573599613    2.96451766     1.066662506    -0.2075161303  0.3504902442   
95       I1         1.028443506    1.217210995    3.154730813    0.3600863832   0.8789850653   5.489382569    2.673346641    2.275915598    0.4688421696   0.4466042137   
96       I1         0.4951711073   2.47746857     3.583271132    0.9161871134   0.8292179932   4.009172571    1.038891193    1.08415103     0.66482792     0.4473590345   
97       I1         1.168425809    1.872888018    2.895323663    0.6011013242   0.9086691245   1.188839618    1.982000801    1.374013858    -0.6354022696  0.3431264769   
98       I1         1.096953965    1.866032498    2.770685731    0.6256104145   0.4135150461   6.060494108    2.818549392    1.502247231    -0.7803528873  0.3486612259   
99       I1         1.55234451     2.179753498    2.819203554    0.3952466911   0.2963966409   6.727539677    2.486941031    1.79321055     -0.2512348219  0.7915985094   
100      I1         0.4423657064   1.524782968    2.711888592    0.1365093359   0.6078054416   9.841775118    1.30241882     2.40841015     0.8157359027   0.5091166613   
101      I1         1.567202837    1.433003144    3.549174485    0.1260542698   0.4213703107   1.203283781    2.501488129    1.026813927    -0.1053272063  0.8742908634   
102      I1         1.190534918    1.58737199     3.975040031    0.2485902988   0.8168480328   0.5881341888   2.861752951    1.891703806    -0.9194684933  0.515345365    
103      I1         1.81565993     2.183767031    4.445073272    0.923528304    0.07153671873  5.122869491    2.554142808    2.627796108    0.929566737    0.8431545516   
104      I1         0.3160663151   1.472429143    3.864345957    0.4886333168   0.7478827292   1.29660512     3.442628548    1.669505124    -0.7177629824  0.5617907419   
105      I1         0.560579495    2.616901197    2.757161432    0.4492392441   0.7642913539   1.578773868    1.483319489    2.684413573    0.1850542123   0.3044437401   
106      I1         1.705715745    2.563298341    4.168659817    0.4016370178   0.1826518913   4.795533659    2.896475106    2.233698437    0.4362494302   0.7480691018   
107      I1         0.9430770165   1.780322116    4.436933425    0.9796379121   0.4543647245   2.017122039    2.04077936     1.748350872    0.2917252145   0.4464861288   
108      I1         0.7827219914   1.636726289    4.230808878    0.2285896653   0.6010431956   8.467556951    2.719702949    2.149753597    -0.3389840675  0.4233574695   
109      I1         0.39006213     1.46124774     3.01046998     0.7310735944   0.02994830241  1.047536079    2.236411736    1.547697423    0.3400876603   0.3669454512   
110      I1         1.52698874     1.543263755    2.881948345    0.1643987006   0.4426261578   6.138323028    2.886943105    2.102520866    -0.4658437404  0.8322436453   
111      I1         0.3079017367   2.536586003    4.481868748    0.3277216254   0.635782298    8.275041911    1.848556874    2.136717203    -0.07875822608 0.4775347693   
112      I1         0.7312023572   2.341796621    3.288925612    0.4088656905   0.6984740392   1.350039983    3.250847966    2.528967261    0.3634119407   0.6216970752   
113      I1         1.212039554    1.211651357    3.142220271    0.176803382    0.6946949651   8.404803086    1.221353719    1.14706787     0.797646994    0.3864890594   
114      I1         1.650778296    1.689175818    2.683784505    0.4766684494   0.7866513945   5.25479592     2.743015731    1.460711664    -0.04598332212 0.7036091825   
115      I1         1.889074199    2.232408175    2.50846943     0.06347138941  0.6400701768   9.262748823    1.747056741    2.081696223    0.08590025529  0.5701383143   
116      I1         1.80153224     1.784465805    3.494053802    0.5010571741   0.6275969085   9.337788661    2.313800446    2.452680857    0.09931307681  1.049766887    
117      I1         0.4763555759   1.016417413    3.921895255    0.4723098789   0.2633067763   2.829426214    3.361107015    2.809252909    0.6988768292   0.3797885379   
118      I1         0.8045915082   2.402460187    4.274627782    0.9538877546   0.5218425283   2.339326773    2.351854157    2.991548843    0.02028824671  0.5037583988   
119      I1         0.3527387624   1.91308261     3.804717974    0.6347489478   0.3016913849   9.178860468    2.640794539    1.078406485    0.7337586344   0.5237627097   
120      I1         0.8994731689   2.159405959    4.374945498    0.5279647682   0.4310794512   5.215779391    1.132739572    2.910728087    -0.9964827414  1.195241402    
121      I1         1.256161827    1.857502393    3.46348914     0.6653043869   0.06669942403  9.1037054      1.708886113    2.21313609     0.2683133431   0.5921978163   
122      I1         1.29869262     2.030388091    2.738898102    0.2931131897   0.8236293767   4.472067808    1.818605578    1.301529781    -0.5814641335  0.5609569691   
123      I1         1.410844564    1.487714046    3.091685818    0.2525859039   0.07422057778  2.04783647     1.412317196    2.249181581    -0.8691781141  0.9509710268   
124      I1         0.7053730573   2.379669596    2.863816821    0.4681276703   0.1317473279   7.726871273    1.72141094     1.571707726    -0.12239111    0.3821608474   
125      I1         0.4353517743   1.061800788    3.1970064      0.6682522869   0.2299757445   7.715318932    2.255467775    2.84578239     -0.9737537166  0.5681298632   
126      I1         1.725021871    2.264217556    3.791282322    0.8494940825   0.1718932345   6.331887949    3.120827288    1.249947792    -0.5753005299  0.8315840429   
127      I1         1.956024234    1.652709719    2.994224371    0.05664595001  0.151121497    9.005140482    3.056860529    2.767165204    -0.2116127157  1.265876036    
128      I1         1.389069653    2.133984655    3.317980748    0.7261567476   0.6440832183   6.197710501    1.627469842    2.207265161    -0.1589156199  0.6244102028   
129      I1         1.310744326    1.355304279    2.877630711    0.04281589581  0.77690164     2.245178107    2.166619707    1.051679375    -0.4187121487  0.500888389    
130      I1         1.539037421    2.024084218    3.983472701    0.7997784599   0.1919118726   5.936447582    1.89847601     1.525514997    -0.327742305   0.5438676822   
131      I1         0.4585553439   1.196024326    4.285975636    0.9046503801   0.9345541318   7.787279063    3.037366763    1.954409868    0.9969983269   0.5149589859   
132      I1         1.438799716    1.293362253    2.708406625    0.8183059822   0.8610236011   7.267569472    1.794421724    1.768128524    0.1228202277   0.3313526226   
133      I1         1.031815732    1.176044486    3.086598135    0.3825326016   0.5114201736   4.014965611    1.957670154    2.756426172    0.880275581    0.6345851093   
134      I1         0.7737662192   2.316377652    3.372267971    0.7672713686   0.5414871675   1.914269064    2.345952424    1.867388069    0.003047198458 0.3779425183   
135      I1         0.9112346406   1.756530424    3.103053777    0.4397966583   0.8643014036   6.513782869    2.109549846    1.851661149    -0.4747877953  0.4393156498   
136      I1         0.5219047772   2.604477542    2.66725301     0.9572451715   0.0188045118   2.551934855    2.304546321    1.967697304    -0.657610792   2.185672449    
137      I1         1.591137745    2.110709864    3.352611263    0.6610366424   0.8718494731   3.708607551    1.149856099    2.32639768     0.5664003658   0.3555745254   
138      I1         0.6454610403   1.809580411    3.664249371    0.7913672041   0.2463200352   1.109917954    2.457894546    2.714241011    -0.7241374337  0.4573374122   
139      I1         0.8414370897   2.360140599    2.784622419    0.9076708301   0.1090620174   6.934065212    2.062803635    1.922580032    0.4418670729   0.5961418478   
140      I1         0.3810226623   1.039329499    4.152292324    0.7525369395   0.6585332783   0.3232059656   3.083430849    1.012569475    0.3910036011   0.4777071453   
141      I1         1.489386704    1.126281319    2.847328631    0.9335967232   0.7426657893   0.208209793    1.426296588    2.285025321    0.05913216204  0.7761631989   
142      I1         1.339681715    1.305017817    3.215936495    0.1715781143   0.8192303817   8.686609669    2.608247359    1.530288264    -0.2803450529  0.6464661964   
143      I1         1.674092136    1.557022881    3.416947156    0.365279752    0.6859801251   0.1113407298   1.488318497    2.053165459    0.7219286014   0.5168270992   
144      I1         1.443875061    2.663067641    3.327214513    0.8420744192   0.7583853412   4.967030822    1.204150956    2.878748266    0.9675773468   0.51672196     
145      I1         1.992340235    1.506790343    4.313984944    0.5620416207   0.0289882697   7.20546421     2.912259135    1.398387064    0.5061690618   0.9230530671   
146      I1         1.696146187    1.318163841    3.713125202    0.8233939192   0.3786067364   4.106631229    1.988281074    2.773922028    -0.02687514233 0.6858406193   
147      I1         0.9287867655   1.339953079    3.940201022    0.2415289168   0.3635230936   4.621020402    1.375566622    1.806497099    0.2048374467   0.2537596275   
148      I1         1.823406715    2.197591557    3.735986787    0.541778606    0.9251221617   3.731313954    2.093105397    1.182156125    -0.4933385898  0.9098364224   
149      I1         0.8252572498   2.000293527    3.852631937    0.09484864392  0.5879647622   0.8439711334   2.205949187    2.572660665    -0.8122212197  0.642407004    
150      I1         1.154517324    2.057175774    3.841892127    0.1211426688   0.5389951992   3.915869445    2.327368111    1.442730482    -0.276462482   0.7079859794   
151      I1         1.861285023    2.423392337    4.364753591    0.1321148206   0.7203558098   9.856190522    3.0392257      2.562848517    -0.6012457583  1.118719684    
152      I1         0.8771454601   2.652883391    2.600405533    0.08296031287  0.6777095541   3.394123053    1.606807955    2.002885718    -0.5283719544  0.6244838712   
153      I1         0.44767833     2.634228482    4.297784858    0.4131563162   0.08719938606  6.909899875    2.959254627    1.456392491    0.1769029316   0.5943323188   
154      I1         1.397354438    2.594635822    4.306825615    0.1381101293   0.1678155591   5.070087836    2.658951036    1.198765904    0.6362287025   0.8472311719   
155      I1         1.754165204    1.385725577    3.001275434    0.8731720152   0.49233943     6.776723139    2.808883335    1.034785166    0.9149408384   0.8406661597   
156      I1         0.6630983557   1.418938544    3.177042209    0.8947151221   0.9654515445   2.417095971    2.435221826    2.547204467    -0.7677758341  0.8307043052   
157      I1         1.805055113    2.037184526    2.854658815    0.7031796      0.09937325054  5.80948257     3.40923876     1.629563675    0.07668828648  0.8152140785   
158      I1         1.782005308    1.046126403    3.674731127    0.4276016541   0.7023414344   0.4232596352   1.357631033    2.112548551    -0.4317583209  1.10489393     
159      I1         1.98336308     1.476827842    3.527121202    0.03104441363  0.3976787274   1.655307686    2.001481473    2.97050153     0.2886603385   0.6510002579   
160      I1         1.518373807    1.395823821    3.747975762    0.1476893845   0.5959419406   9.643499685    2.862540153    2.508984455    -0.8836972137  0.8329689789   
161      I1         1.891687544    1.141502574    3.918206436    0.9694566188   0.7716847948   9.915759666    2.677691111    1.333932804    -0.4574273089  0.9217249481   
162      I1         0.3728256627   2.523376056    3.363630834    0.3003703613   0.6129824364   8.826475595    2.848600231    2.464125349    0.8081814212   0.7971396217   
163      I1         1.223180696    1.945292096    3.602551072    0.1097605279   0.544416591    5.526973876    2.491389903    1.049866595    0.2144989361   0.8405451325   
164      I1         1.23627656     2.45621537     2.544324651    0.7815431259   0.687578367    0.4799825509   1.005840887    2.906253323    -0.1620880015  1.625644743    
165      I1         1.35883135     1.402946111    3.25662178     0.9304729949   0.2769640907   7.598144076    1.502462651    1.611051786    -0.5016754139  0.7349901911   
166      I1         0.789572542    2.278022308    2.644512462    0.6501463064   0.5334932255   2.584305403    2.693995187    1.486800229    0.1687194501   0.2694018962   
167      I1         1.008724434    2.145625973    3.592951777    0.5375843765   0.7372736794   3.326900484    2.790834008    1.776554718    -0.6270055646  0.6192499301   
168      I1         1.34845065     2.250487389    3.773679828    0.2022170083   0.8943826397   0.9808256413   1.257138806    2.259768528    0.9544200604   0.5984091993   
169      I1         0.4957277127   1.641290698    2.982554117    0.7165018842   0.1898148325   8.658035885    1.15780769     2.479740193    0.4229395804   0.4121389404   
170      I1         0.6779745915   1.311800029    4.429994142    0.3882659227   0.2729843773   8.246207784    1.91254571     2.06842356     0.5709451081   0.5130097205   
171      I1         1.57691792     2.121766347    3.477901424    0.3576384864   0.041427187    5.440009602    3.271262121    1.387357021    0.5921997391   0.9364205252   
172      I1         0.9905189919   2.286075393    2.745626434    0.6403466023   0.4776620772   9.694709661    3.425336835    2.335777621    -0.08814844138 0.3369663072   
173      I1         1.195757245    2.204986631    4.027680889    0.8533427611   0.754291487    0.7883891887   3.499421442    1.436515761    0.2204775822   0.3914781387   
174      I1         1.839793129    1.250427937    3.514350809    0.1755136478   0.05025664172  4.81531904     2.014719743    1.75126556     -0.2304116761  0.8130742914   
175      I1         1.001251893    2.069102264    4.200932026    0.4927495471   0.9266990333   6.002778232    2.222455318    1.72272138     -0.003365763137 0.5003168331   
176      I1         1.158709209    2.07451978     4.199785706    0.1522689735   0.3508865161   8.590859009    1.831062441    1.31425145     -0.75217624    0.5732324216   
177      I1         0.5788834067   1.901547742    3.706033907    0.7424456046   0.3536942089   7.140130212    1.659801522    1.473098479    -0.09102284916 0.449051404    
178      I1         0.5964134953   1.497129676    3.568035854    0.4603745082   0.7983745614   2.099368541    1.332058821    1.128942869    0.8563867838   0.5903919434   
179      I1         1.638273917    2.56527134     3.266249106    0.9612380033   0.03605611256  9.036374273    2.194619009    1.673501397    0.9804134291   0.87162894     
180      I1         1.547070958    1.238174427    3.30779728     0.6784136961   0.9066224618   7.112600664    2.757521514    2.611612008    0.6069845997   0.7679626472   
181      I1         0.6734119334   1.89441514     3.451950994    0.04624513343  0.2451389809   6.983583116    3.368654007    2.370622828    -0.4896433121  0.8048384096   
182      I1         1.369271837    2.274721958    4.401371371    0.6304719765   0.7319429299   1.001748151    1.16816521     1.934124662    0.4952194916   0.2988776419   
183      I1         0.8612097478   1.263157119    3.242283537    0.9833121046   0.2101655837   5.760776018    2.120035492    2.483798056    -0.5348694626  0.5400866214   
184      I1         0.5328893243   1.549901358    4.343964989    0.7568711672   0.9796752624   6.452092482    2.393268664    1.200817661    0.2320113662   0.4805350384   
185      I1         1.763925888    1.189145543    4.107978047    0.18731588     0.3711483416   0.3541249756   1.692970203    1.213190567    0.2475080492   0.3624084404   
186      I1         0.9869559751   1.712974657    2.792456384    0.713796795    0.8113767914   0.6736454139   2.597056382    1.551537265    -0.1164999219  0.4474293955   
187      I1         0.8102282188   1.672796838    2.672124427    0.6727332147   0.7654600043   2.95335473     3.47513158     1.288401825    0.3249958023   0.4270209526   
188      I1         0.5882173616   2.334124015    4.112339234    0.1991829632   0.265478951    0.9213748418   3.395639015    1.596500653    -0.03127474847 0.4169783021   
189      I1         1.453500029    2.581201481    3.343104422    0.9721338354   0.5057330862   2.691800039    3.337371736    2.532614329    -0.9801642794  0.5708973518   
190      I1         1.736972913    1.277543916    4.214466027    0.01145083127  0.1464932831   3.769961236    2.137949191    1.582927885    0.8310837253   1.095419356    
191      I1         1.20888945     2.05260005     2.941521391    0.7728527275   0.2590210574   8.097781065    2.539600155    1.164788993    0.1000512061   0.3637520784   
192      I1         0.5040713005   1.927909829    2.692654783    0.7223955554   0.7255757899   0.80618625     1.421382374    1.369836423    0.9056303865   0.3924542194   
193      I1         1.623598457    1.283430578    2.806236369    0.8135260645   0.3921249435   6.396943043    2.700210411    1.915158293    -0.6937307743  0.5539723092   
194      I1         1.607192346    1.986444153    3.827213992    0.2363858541   0.4843905536   7.653929643    2.91675701     2.658092867    0.5432330061   0.938158372    
195      I1         1.980969714    2.5130866      4.094441589    0.3225876825   0.9849853431   8.123806979    3.001111917    1.000652321    -0.8006003763  1.224524131    
